Client,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sex_M,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
441,46,0,1,0.0,0.0,0.0,0.0,0.0,0.45107561936021673,0.0,0.0,0.0,2.8021041809622584,0.0,5.9200510186015665,5.9200510186015665,1.791759469228055,1.791759469228055,5.743838461581821,5.743838461581821,3.258096538021482,4.191438863819927,5.319519574198639,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.3862943611198906,1,0,0,1,0.0,0.0,6.25
883,34,67,1,0.0,0.0,0.0,0.0,0.0,5.468978947354264,0.0,0.0,0.0,2.8021041809622584,0.0,5.873929025460336,5.873929025460336,1.6094379124341003,1.6094379124341003,5.837236780976317,5.837236780976317,5.553513141536915,0.0,4.421101389373549,2.0794415416798357,2.0794415416798357,1.0986122886681098,0.0,1.6094379124341003,0,1,0,0,2.2319642857142856,0.0,0.0
547,52,31,1,1.0,0.6931471805599453,0.0,0.0,0.0,8.40016366644222,7.134620467832799,10.404428324590858,0.0,2.8021041809622584,0.0,6.27274357446391,6.26779538379022,1.3862943611198906,1.0986122886681098,5.78991648274329,5.78991648274329,0.0,4.635630107758259,5.4108485400494715,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,2.1972245773362196,0,1,0,0,2.1423214285714285,0.0,0.0
317,35,53,1,0.0,0.0,0.0,0.0,0.0,1.997950613221584,0.0,0.0,0.0,2.8021041809622584,0.0,6.565392728473502,6.565392728473502,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,4.286785714285714,0.0
1579,50,0,1,1.0,1.3862943611198906,0.0,0.0,0.0,6.059547838385581,9.058906124304068,0.0,0.0,2.8021041809622584,0.0,8.45842897636232,8.448129399047113,1.6094379124341003,1.3862943611198906,8.094712093300584,8.094712093300584,7.360376563968078,6.819962167946625,6.669769989075578,3.258096538021482,3.258096538021482,1.791759469228055,2.3978952727983707,2.1972245773362196,1,0,0,1,0.0,0.0,4.388928571428571
882,36,150,1,1.0,0.6931471805599453,0.0,0.0,0.0,3.9697594267927307,9.85997729385164,9.324398542419702,0.0,2.8021041809622584,0.0,6.037991949079232,6.035153285730813,1.3862943611198906,1.0986122886681098,6.928814119712838,6.928814119712838,0.0,5.6420210462056035,6.603605013823048,2.70805020110221,2.70805020110221,0.0,2.1972245773362196,1.791759469228055,1,0,0,0,0.0,0.0,0.0
1461,32,158,1,0.0,0.0,1.0,0.0,0.0,3.6713153907913125,0.0,0.0,0.0,2.8021041809622584,0.0,6.963793939147748,6.621331462213604,2.5649493574615367,2.3978952727983707,7.105518895840123,6.621331462213604,0.0,0.0,6.076658797932941,2.995732273553991,2.3978952727983707,0.0,0.0,1.791759469228055,1,0,1,0,0.0,4.285714285714286,0.0
1182,47,86,1,0.0,0.0,1.0,1.0,0.0,8.021452853272661,0.0,0.0,0.0,6.271516242852126,0.0,7.804322634705372,7.565097249767918,2.6390573296152584,2.0794415416798357,7.726534137674321,7.48912556957764,4.502979245091544,6.626478837078862,6.815955964585218,3.9889840465642745,2.9444389791664403,0.6931471805599453,3.5553480614894135,2.6390573296152584,1,1,0,0,6.997321428571429,0.0,0.0
561,51,25,1,0.0,0.0,1.0,1.0,0.0,5.599786107489666,0.0,0.0,0.0,6.454828998203993,0.0,7.5431218143412195,7.169172941717389,3.044522437723423,2.70805020110221,7.523110401778694,7.169172941717389,4.122515439188797,4.376565320235885,6.3578422665081,3.4965075614664802,2.995732273553991,1.3862943611198906,1.3862943611198906,2.1972245773362196,0,0,0,1,0.0,0.0,5.214285714285714
1381,38,135,1,0.0,0.0,0.0,0.0,0.0,4.982725607506179,0.0,0.0,0.0,2.8021041809622584,0.0,6.350219201948025,6.350219201948025,1.3862943611198906,1.3862943611198906,4.061673779932552,4.061673779932552,2.46080909820894,3.8577176605706036,0.0,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.791759469228055,0.0,1,0,0,0,0.0,0.0,0.0
181,71,0,1,1.0,0.0,0.0,0.0,0.0,6.310293532485154,3.62735543242295,0.0,0.0,2.8021041809622584,0.0,5.9365424962893,5.9365340068565216,2.0794415416798357,1.9459101490553132,2.7056664097469336,2.7056664097469336,0.0,0.0,2.5483284762254965,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453,1,0,0,1,0.0,0.0,12.94357142857143
1484,39,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8021041809622584,0.0,7.212359784529866,7.212359784529866,1.791759469228055,1.791759469228055,6.645903383231374,6.645903383231374,4.683453104382135,5.715205082798956,5.882725314134786,3.1780538303479458,3.1780538303479458,0.6931471805599453,2.833213344056216,1.791759469228055,1,1,0,1,25.60910714285714,0.0,8.7225
932,22,126,1,1.0,2.0794415416798357,0.0,0.0,0.0,8.026805963857624,8.927765663280777,7.657789011033986,0.0,2.8021041809622584,0.0,0.171248572191299,0.010657294473988017,1.0986122886681098,0.6931471805599453,4.831414638819551,4.831414638819551,0.0,0.0,4.810984448780479,1.9459101490553132,1.9459101490553132,0.0,0.0,1.6094379124341003,0,0,0,0,0.0,0.0,0.0
1274,41,35,1,0.0,1.9459101490553132,0.0,0.0,0.0,2.8024508765236944,0.0,0.0,0.0,2.8021041809622584,0.0,6.902297555524317,6.902297555524317,1.791759469228055,1.791759469228055,7.824324543491048,7.824324543491048,4.683453104382135,4.422062606073172,7.745559234950023,2.4849066497880004,2.4849066497880004,0.6931471805599453,1.0986122886681098,2.1972245773362196,1,0,0,0,0.0,0.0,0.0
204,41,12,1,0.0,0.0,0.0,0.0,0.0,0.5200684908471681,0.0,0.0,0.0,2.8021041809622584,0.0,5.858707344516921,5.858707344516921,1.0986122886681098,1.0986122886681098,5.987079948790158,5.987079948790158,5.880931949102981,0.0,3.678107357132025,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.0,0.6931471805599453,0,0,0,0,0.0,0.0,0.0
875,43,124,1,0.0,0.0,0.0,0.0,0.0,3.9384910445000965,0.0,0.0,0.0,2.8021041809622584,0.0,5.8967642705605625,5.8967642705605625,1.3862943611198906,1.3862943611198906,5.894503183420969,5.894503183420969,5.388419201245223,3.9374261669125796,4.5375793923549415,2.995732273553991,2.995732273553991,2.0794415416798357,2.0794415416798357,1.6094379124341003,1,1,0,0,0.28232142857142856,0.0,0.0
236,37,168,1,0.0,0.0,0.0,0.0,0.0,6.331685488343777,0.0,0.0,0.0,2.8021041809622584,0.0,6.073869572201365,6.073869572201365,1.3862943611198906,1.3862943611198906,6.241715910535623,6.241715910535623,6.111467339502679,3.593095948022682,3.1103356562929947,3.258096538021482,3.258096538021482,2.4849066497880004,1.3862943611198906,0.6931471805599453,0,0,1,1,0.0,4.821428571428571,32.13285714285714
725,31,74,1,0.0,3.044522437723423,0.0,0.0,0.0,5.927523942420834,0.0,0.0,0.0,2.8021041809622584,0.0,7.054067460752495,7.054067460752495,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2.5944642857142854,0.0,0.0
1545,60,159,1,1.0,0.0,0.0,0.0,0.0,9.045358453827344,5.645338360708391,0.0,0.0,2.8021041809622584,0.0,0.050489399922391785,0.007472014838700995,2.1972245773362196,0.6931471805599453,2.7277361082348492,2.7269186854065928,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,1,0,1,0,0.0,21.207142857142856,0.0
248,27,127,1,0.0,0.0,0.0,0.0,0.0,6.656199852275688,0.0,0.0,0.0,2.8021041809622584,0.0,5.786956538249683,5.786956538249683,1.3862943611198906,1.3862943611198906,5.537822055791777,5.537822055791777,4.8914226656302775,4.303997523353811,3.891536001142306,2.70805020110221,2.70805020110221,1.6094379124341003,2.302585092994046,0.6931471805599453,0,0,1,0,0.0,10.608214285714284,0.0
1469,32,15,1,1.0,1.6094379124341003,0.0,0.0,0.0,3.5128452333908085,9.17860520352399,0.0,0.0,2.8021041809622584,0.0,6.329948788900863,6.321690274029771,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,22.7425,0.21428571428571427,0.0
840,67,86,1,0.0,0.0,0.0,1.0,0.0,2.7544338438023734,0.0,0.0,0.0,2.8021041809622584,0.0,5.822775360159601,5.819281422286951,1.9459101490553132,1.6094379124341003,7.230787861790348,7.229079949941265,4.28260085453587,6.467476873635335,5.469112932144933,2.6390573296152584,2.302585092994046,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,0,1,0,0.0,3.5107142857142857,0.0
478,41,11,1,0.0,0.0,1.0,0.0,0.0,10.42151175780245,0.0,0.0,0.0,2.8021041809622584,0.0,3.048087503887919,3.048087503887919,1.3862943611198906,1.3862943611198906,5.5154428455366835,5.5154428455366835,0.0,0.0,5.5154428455366835,1.791759469228055,1.791759469228055,0.0,0.0,1.791759469228055,1,0,1,0,0.0,4.5,0.0
703,21,149,1,0.0,1.9459101490553132,0.0,0.0,0.0,5.297715399688051,0.0,4.837279141973608,0.0,2.8021041809622584,0.0,5.9165985954526725,5.9165985954526725,1.791759469228055,1.791759469228055,6.25346473431838,4.851109080832158,4.28260085453587,4.0334185557081454,0.0,2.3978952727983707,1.9459101490553132,1.0986122886681098,1.6094379124341003,0.0,0,0,0,1,0.0,0.0,2.107142857142857
1005,28,87,1,0.0,0.0,1.0,1.0,1.0,2.846589864707824,0.0,0.0,0.0,2.9357926849058913,6.891779050248211,7.827286041996222,7.385723534786872,3.4657359027997265,3.1354942159291497,7.787291477038454,7.385723534786872,4.777922291765895,4.273401868571361,6.322447895263751,3.970291913552122,3.2188758248682006,1.6094379124341003,1.6094379124341003,2.4849066497880004,1,0,0,1,0.0,0.0,10.964285714285714
550,64,179,1,0.0,0.0,1.0,0.0,0.0,4.070740791152401,0.0,0.0,5.2627642054106,2.8021041809622584,0.0,6.788534871515946,6.788534871515946,1.0986122886681098,1.0986122886681098,6.799067806564622,6.799067806564622,0.0,0.0,6.341555363169699,2.302585092994046,2.302585092994046,0.0,0.0,2.0794415416798357,0,0,0,0,0.0,0.0,0.0
1116,24,33,1,1.0,0.0,1.0,1.0,1.0,4.829635720240528,0.39276576408308606,0.0,4.597962127381307,5.427702676036102,9.226999407900337,7.368319406700613,7.228531764961224,3.1354942159291497,2.6390573296152584,7.564871795624021,7.423221049169682,6.062788033933216,6.10510249581262,6.149002341324198,4.127134385045092,3.8918202981106265,1.791759469228055,3.044522437723423,2.833213344056216,1,0,0,0,0.0,0.0,0.0
203,57,181,1,0.0,0.0,0.0,0.0,0.0,2.465796639719979,0.0,0.0,0.0,2.8021041809622584,0.0,6.223715782976672,6.223715782976672,1.0986122886681098,1.0986122886681098,6.32327030036735,6.32327030036735,6.318195614673642,0.0,0.0,2.4849066497880004,2.4849066497880004,1.9459101490553132,0.0,0.0,0,1,1,1,0.6416071428571428,16.945357142857144,5.714285714285714
519,17,151,1,0.0,0.0,0.0,0.0,0.0,5.355853189319005,0.0,0.0,0.0,2.8021041809622584,0.0,6.131162046412942,6.131162046412942,1.0986122886681098,1.0986122886681098,6.18959720304237,6.18959720304237,5.900679826235874,4.500872597286695,3.4550878955912854,2.3978952727983707,2.3978952727983707,1.3862943611198906,1.0986122886681098,1.3862943611198906,1,0,1,1,0.0,5.892857142857143,5.5
469,38,183,1,0.0,0.0,0.0,0.0,0.0,8.39313587966261,0.0,0.0,0.0,2.8021041809622584,0.0,7.303176063724737,7.303176063724737,1.791759469228055,1.791759469228055,7.346606806107935,7.346606806107935,6.2166061010848646,0.0,6.6732076620828495,2.6390573296152584,2.6390573296152584,0.6931471805599453,0.0,2.0794415416798357,1,0,0,0,0.0,0.0,0.0
1001,64,9,1,0.0,0.0,1.0,0.0,0.0,6.572908221042355,0.0,0.0,6.274488241502418,2.8021041809622584,0.0,7.172561066000802,7.172561066000802,1.0986122886681098,1.0986122886681098,6.415725122836184,6.415725122836184,5.869776015456498,5.015385896854854,4.657355939158662,2.772588722239781,2.772588722239781,1.6094379124341003,1.3862943611198906,1.791759469228055,1,0,1,0,0.0,10.105714285714285,0.0
262,38,72,1,0.0,0.0,0.0,0.0,0.0,7.869146929139584,0.0,0.0,0.0,2.8021041809622584,0.0,6.882139990857581,6.882139990857581,1.0986122886681098,1.0986122886681098,6.230150965528735,6.230150965528735,3.6031659358399066,3.8617066772626676,6.03650619777242,2.6390573296152584,2.6390573296152584,0.6931471805599453,0.6931471805599453,2.3978952727983707,0,0,0,0,0.0,0.0,0.0
2,43,152,1,1.0,0.0,0.0,0.0,0.0,4.716430406966383,9.497561615048127,0.0,0.0,2.8021041809622584,0.0,6.564038362929571,6.559524177094841,1.6094379124341003,1.3862943611198906,5.959568372481517,5.959568372481517,5.7305634973338435,3.6739470906631264,3.6031659358399066,1.9459101490553132,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,1,0,0,0,0.0,0.0,0.0
601,61,33,1,1.0,1.0986122886681098,0.0,0.0,0.0,6.7646731164856515,11.439120996754527,0.0,0.0,2.8021041809622584,0.0,7.768354789071058,7.765632237954207,1.6094379124341003,1.0986122886681098,7.964292307962447,6.252385462756222,0.0,5.944765944098742,4.930870325627393,1.9459101490553132,1.791759469228055,0.0,1.6094379124341003,0.6931471805599453,1,0,1,0,0.0,6.8625,0.0
477,32,152,2,2.0,0.0,0.0,0.0,0.0,8.597913823093515,8.902999224781205,0.0,0.0,2.8021041809622584,0.0,4.094951520842587,4.094951520842587,1.0986122886681098,1.0986122886681098,4.513602992462601,4.513602992462601,0.0,0.0,4.513602992462601,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098,1,1,0,1,22.098214285714285,0.0,4.214285714285714
